Size,SizeRatio,Top1,Top5,W1,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W2,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W3,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W4,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W5,W50,W51,W52,W53,W54,W6,W7,W8,W9
80757952.0,0.09895677795539584,62.67,85.89,1.0,6.0,4.0,3.0,7.0,5.0,2.0,6.0,1.0,3.0,1.0,4.0,2.0,6.0,4.0,7.0,8.0,3.0,4.0,5.0,8.0,5.0,5.0,7.0,6.0,8.0,1.0,6.0,1.0,1.0,3.0,3.0,6.0,4.0,6.0,1.0,4.0,5.0,4.0,4.0,1.0,2.0,3.0,1.0,7.0,4.0,6.0,2.0,2.0,2.0,2.0,7.0,4.0,1.0
80217280.0,0.09829426537644015,40.43,67.17,1.0,1.0,1.0,1.0,6.0,1.0,4.0,6.0,6.0,5.0,6.0,6.0,5.0,1.0,1.0,5.0,1.0,5.0,4.0,1.0,3.0,4.0,1.0,5.0,5.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,6.0,1.0,6.0,5.0,6.0,4.0,6.0,1.0,1.0,4.0,1.0,2.0,4.0,1.0,4.0,2.0,3.0,1.0
81084736.0,0.09935720281668227,59.79,83.59,7.0,4.0,7.0,1.0,3.0,3.0,1.0,1.0,5.0,7.0,6.0,1.0,1.0,6.0,6.0,1.0,4.0,1.0,3.0,6.0,1.0,2.0,2.0,3.0,4.0,2.0,1.0,1.0,3.0,5.0,1.0,4.0,1.0,1.0,6.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,5.0,6.0,2.0,4.0,6.0,2.0,3.0,3.0,1.0,1.0,3.0,4.0
81334592.0,0.09966336393271483,62.77,86.2,7.0,6.0,2.0,1.0,2.0,4.0,5.0,2.0,1.0,6.0,3.0,1.0,7.0,4.0,7.0,2.0,1.0,6.0,4.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,5.0,6.0,2.0,3.0,2.0,3.0,3.0,1.0,5.0,5.0,2.0,1.0,5.0,4.0,6.0,1.0,5.0,7.0,1.0,1.0,1.0,6.0,2.0,4.0,4.0,2.0,3.0
81408320.0,0.09975370655711786,68.77,89.32,7.0,2.0,6.0,1.0,2.0,7.0,5.0,2.0,1.0,7.0,1.0,2.0,1.0,3.0,1.0,4.0,7.0,7.0,5.0,6.0,5.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,6.0,2.0,2.0,1.0,1.0,5.0,6.0,5.0,3.0,1.0,2.0,3.0,3.0,2.0,4.0,5.0,3.0,6.0,1.0,1.0,6.0
80309824.0,0.09840766419144606,60.0,83.55,3.0,1.0,5.0,3.0,5.0,1.0,5.0,4.0,4.0,3.0,6.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,6.0,4.0,3.0,1.0,5.0,6.0,1.0,6.0,3.0,2.0,5.0,6.0,1.0,4.0,1.0,3.0,6.0,6.0,5.0,1.0,6.0,5.0,1.0,5.0,3.0,5.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0
81381760.0,0.099721161254056,65.78,87.3,2.0,1.0,1.0,5.0,6.0,5.0,5.0,1.0,6.0,5.0,3.0,5.0,6.0,7.0,6.0,6.0,4.0,2.0,4.0,1.0,2.0,1.0,6.0,2.0,1.0,6.0,1.0,4.0,2.0,4.0,3.0,1.0,4.0,7.0,1.0,6.0,5.0,1.0,6.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,4.0,4.0,1.0,6.0,7.0,4.0,3.0,5.0
81478400.0,0.09983957910375098,63.2,86.14,4.0,5.0,6.0,1.0,1.0,7.0,5.0,2.0,3.0,7.0,3.0,2.0,1.0,2.0,4.0,3.0,6.0,2.0,4.0,6.0,6.0,2.0,5.0,7.0,1.0,3.0,6.0,3.0,4.0,1.0,2.0,5.0,4.0,7.0,2.0,4.0,1.0,1.0,4.0,3.0,4.0,6.0,4.0,2.0,7.0,6.0,4.0,1.0,1.0,1.0,6.0,7.0,2.0,1.0
79555712.0,0.09748361285174023,67.22,88.47,6.0,1.0,5.0,1.0,6.0,6.0,3.0,1.0,1.0,5.0,7.0,1.0,1.0,7.0,1.0,3.0,2.0,4.0,1.0,4.0,7.0,4.0,6.0,4.0,1.0,3.0,5.0,5.0,1.0,6.0,6.0,3.0,2.0,5.0,3.0,5.0,1.0,2.0,6.0,5.0,5.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,6.0,4.0,1.0,2.0,5.0
81336704.0,0.09966595187247637,56.91,81.48,2.0,1.0,4.0,5.0,1.0,1.0,4.0,4.0,4.0,2.0,1.0,1.0,6.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,1.0,5.0,6.0,5.0,2.0,5.0,1.0,2.0,3.0,7.0,2.0,1.0,2.0,4.0,4.0,1.0,3.0,2.0,1.0,6.0,7.0,1.0,5.0,3.0,2.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0
80776320.0,0.09897928518907959,73.7,92.09,6.0,2.0,5.0,2.0,6.0,5.0,4.0,1.0,6.0,5.0,1.0,2.0,3.0,7.0,4.0,5.0,4.0,2.0,2.0,4.0,1.0,8.0,1.0,1.0,3.0,4.0,4.0,2.0,5.0,3.0,5.0,6.0,5.0,7.0,6.0,1.0,4.0,3.0,2.0,2.0,6.0,2.0,1.0,3.0,7.0,1.0,2.0,4.0,3.0,5.0,7.0,2.0,5.0,3.0
75330752.0,0.09230655699239365,61.66,84.87,1.0,6.0,5.0,3.0,5.0,3.0,3.0,5.0,5.0,4.0,2.0,1.0,4.0,2.0,2.0,6.0,2.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,7.0,6.0,3.0,3.0,1.0,4.0,1.0,6.0,2.0,4.0,6.0,3.0,8.0,4.0,2.0,2.0,2.0,3.0,1.0,5.0,6.0,3.0,1.0,5.0,5.0,6.0,1.0,7.0,3.0
81072896.0,0.09934269466953422,71.33,91.01,4.0,4.0,1.0,7.0,3.0,1.0,3.0,5.0,1.0,7.0,3.0,5.0,3.0,5.0,1.0,2.0,1.0,4.0,2.0,4.0,7.0,1.0,4.0,6.0,2.0,3.0,4.0,5.0,2.0,6.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,5.0,3.0,1.0,1.0,2.0,6.0,6.0,6.0,2.0,2.0,4.0,3.0,2.0,3.0,7.0,5.0
81224896.0,0.09952894790994848,58.58,82.11,1.0,1.0,3.0,7.0,2.0,1.0,4.0,5.0,5.0,5.0,4.0,1.0,3.0,6.0,3.0,7.0,1.0,1.0,1.0,5.0,6.0,6.0,1.0,1.0,5.0,5.0,3.0,6.0,6.0,3.0,6.0,5.0,2.0,6.0,7.0,1.0,7.0,4.0,2.0,2.0,1.0,1.0,6.0,2.0,5.0,5.0,5.0,3.0,2.0,4.0,1.0,1.0,6.0,6.0
79528256.0,0.09744996963484014,65.29,87.08,7.0,8.0,1.0,3.0,7.0,8.0,5.0,5.0,1.0,8.0,4.0,2.0,1.0,3.0,6.0,1.0,8.0,2.0,2.0,1.0,6.0,5.0,6.0,2.0,4.0,2.0,3.0,1.0,2.0,1.0,2.0,5.0,2.0,5.0,6.0,7.0,3.0,4.0,7.0,1.0,5.0,5.0,6.0,1.0,2.0,1.0,7.0,3.0,4.0,1.0,6.0,4.0,4.0,6.0
80881152.0,0.09910774110815267,65.63,87.95,8.0,5.0,1.0,1.0,1.0,2.0,6.0,3.0,1.0,4.0,5.0,1.0,5.0,1.0,2.0,1.0,6.0,5.0,6.0,5.0,2.0,7.0,5.0,2.0,5.0,2.0,7.0,4.0,8.0,5.0,4.0,4.0,4.0,5.0,3.0,2.0,4.0,2.0,2.0,2.0,6.0,2.0,5.0,3.0,3.0,4.0,3.0,3.0,1.0,1.0,6.0,5.0,1.0,7.0
80250368.0,0.0983348097660377,74.71,92.68,8.0,2.0,4.0,5.0,8.0,1.0,4.0,8.0,1.0,8.0,2.0,6.0,3.0,6.0,8.0,6.0,4.0,4.0,7.0,5.0,6.0,6.0,5.0,1.0,3.0,1.0,3.0,3.0,5.0,4.0,2.0,7.0,8.0,6.0,5.0,6.0,2.0,4.0,3.0,4.0,1.0,1.0,3.0,1.0,5.0,5.0,4.0,1.0,3.0,4.0,6.0,5.0,1.0,3.0
79459072.0,0.09736519500204525,74.07,92.66,4.0,2.0,8.0,1.0,2.0,3.0,6.0,1.0,6.0,7.0,8.0,2.0,4.0,5.0,3.0,2.0,5.0,3.0,7.0,1.0,3.0,8.0,4.0,6.0,6.0,5.0,3.0,3.0,5.0,2.0,5.0,2.0,4.0,6.0,6.0,1.0,6.0,7.0,2.0,2.0,3.0,4.0,4.0,2.0,3.0,1.0,1.0,2.0,1.0,4.0,5.0,2.0,8.0,3.0
80652224.0,0.09882722412248453,57.92,83.9,5.0,2.0,6.0,6.0,3.0,4.0,3.0,1.0,4.0,2.0,2.0,5.0,7.0,1.0,2.0,3.0,3.0,5.0,1.0,2.0,5.0,6.0,1.0,4.0,2.0,4.0,3.0,5.0,5.0,2.0,6.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,6.0,5.0,3.0,8.0,6.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,5.0,7.0,3.0,1.0
81430464.0,0.0997808407134056,75.55,92.97,5.0,1.0,3.0,5.0,5.0,4.0,3.0,2.0,3.0,4.0,3.0,6.0,7.0,1.0,8.0,4.0,4.0,2.0,6.0,3.0,5.0,1.0,3.0,4.0,6.0,4.0,3.0,8.0,6.0,3.0,2.0,1.0,1.0,7.0,1.0,7.0,6.0,1.0,2.0,2.0,2.0,3.0,6.0,3.0,4.0,7.0,4.0,1.0,1.0,3.0,5.0,3.0,7.0,4.0
81492352.0,0.09985667519066058,60.24,84.58,2.0,1.0,2.0,5.0,5.0,6.0,4.0,3.0,6.0,2.0,2.0,5.0,5.0,5.0,5.0,6.0,5.0,2.0,4.0,5.0,1.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,4.0,2.0,8.0,2.0,4.0,1.0,4.0,5.0,8.0,1.0,5.0,6.0,7.0,5.0,3.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,6.0
81604160.0,0.09999367915318846,65.72,87.29,3.0,2.0,2.0,2.0,7.0,6.0,7.0,3.0,3.0,2.0,6.0,1.0,1.0,2.0,6.0,1.0,4.0,3.0,4.0,3.0,4.0,6.0,3.0,1.0,7.0,5.0,4.0,1.0,4.0,1.0,7.0,7.0,1.0,4.0,1.0,1.0,5.0,2.0,5.0,3.0,1.0,1.0,1.0,7.0,4.0,1.0,3.0,5.0,4.0,1.0,4.0,6.0,6.0,5.0
81577920.0,0.0999615259622117,74.29,92.72,5.0,3.0,4.0,3.0,3.0,8.0,2.0,2.0,3.0,6.0,2.0,4.0,2.0,6.0,4.0,3.0,4.0,3.0,3.0,5.0,4.0,8.0,5.0,6.0,3.0,5.0,3.0,6.0,8.0,1.0,1.0,1.0,1.0,7.0,2.0,2.0,4.0,7.0,5.0,1.0,2.0,2.0,1.0,4.0,2.0,5.0,7.0,4.0,3.0,2.0,4.0,1.0,5.0,2.0
75648576.0,0.09269600271529777,69.95,90.44,3.0,5.0,1.0,7.0,4.0,3.0,7.0,2.0,4.0,1.0,3.0,6.0,3.0,4.0,7.0,3.0,2.0,2.0,3.0,5.0,1.0,5.0,4.0,3.0,2.0,3.0,5.0,4.0,2.0,2.0,5.0,8.0,2.0,2.0,2.0,5.0,4.0,8.0,6.0,3.0,4.0,1.0,3.0,3.0,5.0,4.0,5.0,2.0,2.0,1.0,8.0,7.0,6.0,7.0
79462720.0,0.0973696650798152,76.2,93.17,7.0,1.0,8.0,4.0,4.0,5.0,7.0,7.0,6.0,3.0,2.0,2.0,1.0,4.0,3.0,3.0,3.0,4.0,6.0,2.0,1.0,3.0,1.0,3.0,2.0,4.0,4.0,2.0,1.0,4.0,4.0,3.0,3.0,6.0,7.0,4.0,2.0,6.0,7.0,2.0,5.0,3.0,1.0,1.0,7.0,7.0,5.0,1.0,3.0,4.0,7.0,4.0,8.0,6.0
81535744.0,0.09990984558939779,75.53,93.39,4.0,2.0,4.0,6.0,1.0,4.0,3.0,6.0,7.0,5.0,7.0,8.0,1.0,4.0,2.0,6.0,5.0,2.0,3.0,2.0,2.0,5.0,1.0,5.0,3.0,2.0,2.0,6.0,5.0,5.0,1.0,4.0,1.0,4.0,4.0,1.0,7.0,1.0,3.0,3.0,5.0,1.0,3.0,2.0,2.0,4.0,4.0,4.0,6.0,2.0,4.0,2.0,8.0,6.0
78047168.0,0.09563511806024347,74.66,91.91,5.0,5.0,3.0,7.0,4.0,1.0,5.0,4.0,1.0,1.0,3.0,4.0,6.0,7.0,4.0,7.0,3.0,2.0,3.0,7.0,1.0,2.0,3.0,3.0,4.0,5.0,1.0,2.0,2.0,1.0,5.0,5.0,1.0,3.0,3.0,5.0,8.0,4.0,7.0,3.0,1.0,2.0,4.0,4.0,1.0,2.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,1.0
80913152.0,0.09914695231666093,79.02,94.91,4.0,3.0,4.0,6.0,3.0,2.0,7.0,6.0,6.0,3.0,4.0,6.0,7.0,2.0,4.0,3.0,6.0,5.0,6.0,3.0,3.0,7.0,2.0,5.0,7.0,2.0,4.0,1.0,6.0,5.0,5.0,2.0,7.0,1.0,3.0,6.0,4.0,4.0,3.0,2.0,4.0,1.0,2.0,1.0,6.0,3.0,5.0,3.0,3.0,3.0,4.0,6.0,1.0,8.0
81518912.0,0.09988922049372244,73.72,92.83,7.0,5.0,4.0,1.0,5.0,1.0,5.0,4.0,7.0,4.0,3.0,5.0,1.0,1.0,3.0,2.0,7.0,2.0,6.0,6.0,4.0,5.0,5.0,7.0,6.0,7.0,2.0,5.0,2.0,3.0,7.0,3.0,4.0,3.0,5.0,6.0,1.0,3.0,7.0,1.0,6.0,5.0,1.0,2.0,3.0,3.0,4.0,2.0,1.0,2.0,3.0,3.0,6.0,7.0
80877056.0,0.09910272207346361,70.36,90.57,8.0,3.0,6.0,6.0,8.0,6.0,2.0,1.0,1.0,4.0,5.0,7.0,2.0,8.0,2.0,2.0,6.0,4.0,5.0,1.0,2.0,4.0,3.0,4.0,4.0,5.0,2.0,1.0,4.0,7.0,4.0,3.0,3.0,4.0,3.0,4.0,5.0,6.0,6.0,2.0,5.0,1.0,2.0,5.0,5.0,4.0,5.0,2.0,3.0,1.0,5.0,2.0,3.0,3.0
81387072.0,0.09972767031466838,64.2,87.01,3.0,2.0,2.0,7.0,5.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,6.0,8.0,1.0,8.0,5.0,1.0,6.0,5.0,5.0,3.0,4.0,6.0,5.0,8.0,2.0,4.0,2.0,2.0,7.0,1.0,7.0,6.0,1.0,2.0,2.0,1.0,3.0,4.0,2.0,6.0,5.0,7.0,6.0,2.0,2.0,1.0,1.0,4.0,3.0,2.0,6.0
81228992.0,0.09953396694463754,57.55,81.75,1.0,1.0,4.0,3.0,2.0,4.0,3.0,4.0,5.0,3.0,1.0,6.0,1.0,1.0,5.0,1.0,1.0,5.0,7.0,6.0,5.0,1.0,3.0,5.0,2.0,3.0,4.0,6.0,2.0,1.0,3.0,2.0,1.0,6.0,4.0,7.0,6.0,1.0,6.0,3.0,6.0,6.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,5.0,5.0,3.0,5.0,2.0
81243712.0,0.09955200410055134,71.98,91.44,3.0,7.0,3.0,3.0,7.0,6.0,1.0,1.0,3.0,3.0,4.0,6.0,1.0,3.0,5.0,7.0,3.0,3.0,1.0,5.0,7.0,4.0,6.0,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,4.0,1.0,5.0,5.0,4.0,2.0,5.0,1.0,5.0,6.0,4.0,5.0,1.0,4.0
81213376.0,0.09951483187488551,73.8,92.62,5.0,5.0,6.0,4.0,8.0,4.0,1.0,8.0,5.0,1.0,1.0,8.0,5.0,6.0,1.0,2.0,1.0,4.0,2.0,1.0,6.0,3.0,6.0,6.0,4.0,3.0,2.0,2.0,6.0,6.0,5.0,7.0,6.0,2.0,1.0,4.0,4.0,2.0,2.0,2.0,5.0,2.0,5.0,2.0,3.0,4.0,3.0,2.0,5.0,2.0,2.0,5.0,3.0,6.0
81500096.0,0.09986616430311958,74.85,93.11,5.0,2.0,4.0,2.0,3.0,2.0,2.0,5.0,2.0,2.0,2.0,3.0,2.0,5.0,5.0,4.0,5.0,1.0,3.0,3.0,6.0,1.0,5.0,6.0,6.0,4.0,7.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,4.0,3.0,3.0,1.0,2.0,3.0,6.0,4.0,3.0,5.0,5.0,2.0,4.0,2.0,4.0,4.0,3.0,6.0
80046016.0,0.0980844069885039,65.11,87.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,1.0,4.0,6.0,5.0,2.0,1.0,2.0,3.0,1.0,6.0,2.0,4.0,1.0,5.0,5.0,4.0,1.0,3.0,5.0,1.0,1.0,5.0,4.0,5.0,6.0,1.0,1.0,1.0,4.0,4.0,5.0,3.0,3.0,1.0,4.0,1.0,3.0,3.0,2.0
80828352.0,0.09904304261411402,74.68,92.29,5.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,7.0,2.0,4.0,2.0,4.0,3.0,5.0,3.0,5.0,6.0,3.0,3.0,1.0,4.0,6.0,7.0,2.0,6.0,4.0,1.0,3.0,1.0,3.0,1.0,4.0,6.0,2.0,1.0,3.0,3.0,5.0,5.0,1.0,3.0,4.0,3.0,4.0,2.0,2.0,1.0,1.0,6.0,3.0,2.0,2.0,5.0
81520128.0,0.09989071051964575,72.69,91.7,8.0,5.0,6.0,4.0,8.0,8.0,1.0,5.0,2.0,5.0,4.0,7.0,1.0,2.0,6.0,3.0,1.0,6.0,4.0,3.0,2.0,6.0,2.0,2.0,6.0,1.0,4.0,4.0,5.0,4.0,2.0,1.0,2.0,5.0,7.0,4.0,2.0,1.0,6.0,1.0,1.0,1.0,2.0,7.0,5.0,3.0,5.0,1.0,1.0,7.0,4.0,2.0,3.0,1.0
81150720.0,0.09943805632862632,71.74,90.98,4.0,5.0,5.0,1.0,3.0,6.0,1.0,6.0,1.0,1.0,4.0,5.0,4.0,5.0,4.0,1.0,1.0,4.0,4.0,5.0,5.0,6.0,7.0,3.0,7.0,3.0,1.0,4.0,3.0,2.0,4.0,1.0,4.0,8.0,1.0,1.0,5.0,2.0,1.0,1.0,3.0,2.0,2.0,5.0,4.0,6.0,2.0,2.0,1.0,7.0,6.0,6.0,3.0,5.0
80490048.0,0.09862850171776462,67.59,88.56,3.0,3.0,7.0,5.0,1.0,5.0,2.0,5.0,2.0,4.0,5.0,1.0,1.0,7.0,2.0,1.0,1.0,1.0,1.0,7.0,2.0,3.0,4.0,3.0,1.0,6.0,7.0,6.0,4.0,1.0,7.0,4.0,1.0,5.0,7.0,1.0,2.0,4.0,1.0,5.0,5.0,3.0,5.0,1.0,5.0,3.0,3.0,1.0,3.0,5.0,1.0,4.0,1.0,3.0
80426944.0,0.09855117721458632,70.38,90.09,5.0,5.0,4.0,1.0,1.0,3.0,1.0,3.0,2.0,4.0,5.0,1.0,5.0,4.0,3.0,1.0,6.0,4.0,1.0,5.0,2.0,4.0,5.0,1.0,6.0,1.0,4.0,2.0,1.0,2.0,7.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,5.0,7.0,3.0,2.0,3.0,1.0,4.0,1.0,4.0,5.0,2.0,5.0,4.0,6.0
80600192.0,0.09876346669745008,73.88,92.47,6.0,3.0,6.0,4.0,3.0,2.0,4.0,4.0,2.0,6.0,5.0,1.0,6.0,7.0,6.0,2.0,5.0,1.0,2.0,8.0,4.0,1.0,5.0,2.0,3.0,2.0,4.0,4.0,5.0,2.0,6.0,7.0,2.0,3.0,4.0,5.0,1.0,1.0,3.0,4.0,4.0,4.0,3.0,1.0,5.0,4.0,5.0,3.0,3.0,2.0,5.0,3.0,7.0,2.0
78067648.0,0.09566021323368877,75.39,93.03,5.0,4.0,7.0,7.0,2.0,8.0,1.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,1.0,2.0,6.0,4.0,1.0,1.0,4.0,4.0,1.0,2.0,6.0,6.0,4.0,2.0,2.0,4.0,1.0,7.0,2.0,6.0,4.0,3.0,2.0,4.0,1.0,8.0,3.0,3.0,2.0,8.0,5.0,3.0,1.0,5.0,3.0,5.0,5.0,3.0,8.0
81578368.0,0.0999620749191308,74.73,92.45,2.0,6.0,2.0,6.0,5.0,1.0,3.0,5.0,3.0,3.0,2.0,5.0,6.0,3.0,2.0,3.0,4.0,5.0,3.0,3.0,5.0,1.0,2.0,3.0,7.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,5.0,1.0,3.0,2.0,3.0,4.0,1.0,7.0,4.0,2.0,4.0,2.0,4.0,3.0,1.0,3.0,5.0,2.0,7.0,7.0,7.0
81339904.0,0.09966987299332719,75.7,93.1,8.0,4.0,6.0,3.0,1.0,4.0,1.0,4.0,2.0,2.0,4.0,3.0,4.0,4.0,8.0,4.0,3.0,8.0,4.0,5.0,2.0,5.0,8.0,4.0,1.0,4.0,5.0,8.0,2.0,1.0,2.0,6.0,3.0,5.0,3.0,3.0,2.0,3.0,6.0,1.0,4.0,1.0,6.0,5.0,7.0,3.0,1.0,2.0,1.0,6.0,7.0,1.0,8.0,2.0
80694400.0,0.09887890449529842,73.17,92.14,6.0,2.0,1.0,6.0,1.0,2.0,1.0,5.0,3.0,8.0,2.0,2.0,5.0,4.0,4.0,1.0,5.0,5.0,1.0,1.0,3.0,1.0,4.0,1.0,3.0,2.0,4.0,7.0,4.0,6.0,2.0,5.0,3.0,2.0,5.0,8.0,5.0,4.0,3.0,4.0,4.0,1.0,6.0,2.0,4.0,5.0,1.0,3.0,3.0,3.0,5.0,7.0,4.0,7.0
81534528.0,0.09990835556347448,75.16,92.8,3.0,8.0,3.0,1.0,5.0,3.0,4.0,5.0,5.0,6.0,2.0,3.0,5.0,1.0,2.0,4.0,3.0,5.0,3.0,3.0,1.0,4.0,7.0,2.0,2.0,1.0,7.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,5.0,6.0,4.0,2.0,2.0,1.0,6.0,3.0,3.0,4.0,4.0,5.0,1.0,4.0
81512384.0,0.09988122140718676,77.84,94.52,5.0,2.0,4.0,8.0,5.0,3.0,4.0,6.0,1.0,4.0,2.0,5.0,2.0,8.0,7.0,1.0,2.0,5.0,3.0,5.0,3.0,7.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,2.0,2.0,5.0,4.0,3.0,3.0,5.0,1.0,4.0,3.0,1.0,3.0,1.0,5.0,2.0,2.0,3.0,5.0,6.0,3.0,4.0,2.0,6.0,2.0,6.0
81557440.0,0.09993643078876639,75.6,93.26,5.0,3.0,4.0,6.0,2.0,7.0,3.0,4.0,2.0,8.0,4.0,4.0,5.0,3.0,5.0,3.0,3.0,6.0,3.0,4.0,3.0,7.0,2.0,3.0,6.0,1.0,8.0,4.0,2.0,1.0,1.0,5.0,2.0,3.0,4.0,1.0,1.0,1.0,3.0,1.0,3.0,5.0,2.0,6.0,3.0,5.0,1.0,1.0,5.0,3.0,3.0,3.0,4.0,4.0
81573824.0,0.09995650692752263,79.34,94.6,5.0,3.0,3.0,5.0,6.0,3.0,2.0,5.0,5.0,6.0,1.0,3.0,2.0,4.0,6.0,5.0,8.0,8.0,4.0,7.0,5.0,4.0,6.0,1.0,2.0,2.0,6.0,4.0,1.0,6.0,6.0,2.0,2.0,3.0,1.0,5.0,2.0,2.0,7.0,2.0,3.0,3.0,3.0,1.0,6.0,1.0,5.0,2.0,3.0,6.0,1.0,8.0,3.0,7.0
81588992.0,0.09997509304035555,67.64,88.97,4.0,5.0,5.0,5.0,4.0,1.0,1.0,3.0,2.0,1.0,4.0,4.0,6.0,3.0,5.0,2.0,4.0,5.0,2.0,1.0,3.0,6.0,1.0,6.0,1.0,5.0,6.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0,5.0,6.0,1.0,1.0,6.0,4.0,5.0,2.0,5.0,2.0,3.0,1.0,5.0,6.0,3.0,4.0,5.0,5.0
81349760.0,0.09968195004554774,71.98,91.44,6.0,2.0,1.0,4.0,3.0,7.0,3.0,7.0,1.0,1.0,4.0,1.0,3.0,5.0,2.0,6.0,4.0,6.0,4.0,4.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,7.0,2.0,1.0,1.0,3.0,3.0,4.0,1.0,4.0,1.0,3.0,6.0,7.0,2.0,3.0,1.0,2.0,5.0,4.0,5.0,1.0,2.0,6.0,2.0,6.0,3.0,5.0
80016128.0,0.09804778371975718,70.25,89.96,4.0,2.0,7.0,2.0,1.0,3.0,1.0,1.0,5.0,2.0,2.0,5.0,5.0,1.0,5.0,1.0,7.0,1.0,3.0,7.0,4.0,1.0,1.0,5.0,1.0,8.0,3.0,3.0,2.0,5.0,1.0,3.0,1.0,1.0,5.0,3.0,3.0,7.0,2.0,1.0,6.0,2.0,6.0,3.0,3.0,1.0,4.0,4.0,1.0,4.0,3.0,6.0,3.0,3.0
81088832.0,0.09936222185137132,62.69,85.36,7.0,1.0,4.0,1.0,2.0,1.0,4.0,1.0,4.0,1.0,6.0,5.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,7.0,3.0,1.0,2.0,1.0,7.0,6.0,7.0,6.0,1.0,1.0,6.0,3.0,1.0,5.0,5.0,1.0,3.0,4.0,7.0,1.0,2.0,5.0,5.0,6.0,6.0,3.0,5.0
79834240.0,0.09782490721059618,72.13,90.95,6.0,3.0,1.0,4.0,5.0,1.0,2.0,5.0,3.0,8.0,3.0,4.0,2.0,6.0,3.0,1.0,7.0,4.0,1.0,1.0,1.0,2.0,5.0,3.0,6.0,5.0,1.0,2.0,1.0,7.0,3.0,1.0,4.0,2.0,6.0,5.0,3.0,2.0,6.0,4.0,5.0,1.0,1.0,1.0,5.0,3.0,2.0,5.0,3.0,5.0,2.0,1.0,5.0,5.0
81463232.0,0.09982099299091805,75.47,93.29,5.0,3.0,5.0,6.0,4.0,1.0,4.0,7.0,6.0,4.0,7.0,2.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,5.0,4.0,2.0,3.0,1.0,5.0,1.0,6.0,4.0,2.0,2.0,2.0,6.0,6.0,2.0,5.0,3.0,6.0,1.0,2.0,1.0,3.0,2.0,1.0,5.0,4.0,5.0,7.0,3.0,2.0,2.0,6.0,1.0,5.0,5.0
80659200.0,0.09883577216593932,74.6,92.73,4.0,3.0,6.0,1.0,3.0,6.0,1.0,5.0,6.0,8.0,8.0,1.0,1.0,4.0,1.0,2.0,5.0,3.0,4.0,3.0,6.0,4.0,6.0,5.0,4.0,1.0,6.0,2.0,5.0,3.0,6.0,2.0,2.0,4.0,1.0,3.0,1.0,5.0,3.0,5.0,4.0,2.0,5.0,2.0,6.0,2.0,1.0,2.0,4.0,3.0,5.0,5.0,2.0,5.0
