Size,SizeRatio,Top1,Top5,W1,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W2,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W3,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W4,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W5,W50,W51,W52,W53,W54,W6,W7,W8,W9
81601280.0,0.09999015014442272,58.34,82.24,4.0,2.0,5.0,5.0,1.0,1.0,1.0,3.0,1.0,6.0,2.0,6.0,3.0,5.0,4.0,6.0,1.0,1.0,5.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,5.0,6.0,3.0,2.0,5.0,4.0,1.0,3.0,3.0,1.0,2.0,6.0,5.0,1.0,1.0,1.0,4.0,2.0,5.0,1.0,4.0,5.0,5.0,1.0,1.0,5.0,1.0
81560768.0,0.09994050875445126,43.53,70.3,1.0,2.0,4.0,5.0,7.0,1.0,1.0,3.0,5.0,1.0,6.0,5.0,7.0,6.0,4.0,6.0,4.0,5.0,1.0,1.0,2.0,7.0,3.0,7.0,5.0,2.0,3.0,4.0,7.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,1.0,7.0,1.0,5.0,1.0,2.0,3.0,4.0,2.0,5.0,1.0,3.0,4.0,1.0,2.0,4.0,7.0,2.0
80332288.0,0.09843519045981887,63.43,86.93,8.0,2.0,8.0,8.0,8.0,5.0,2.0,7.0,7.0,7.0,5.0,1.0,4.0,5.0,7.0,5.0,2.0,6.0,2.0,6.0,2.0,3.0,7.0,1.0,7.0,5.0,7.0,7.0,2.0,3.0,2.0,4.0,6.0,5.0,8.0,7.0,8.0,4.0,8.0,2.0,3.0,1.0,1.0,4.0,1.0,7.0,2.0,1.0,2.0,1.0,3.0,4.0,3.0,8.0
79769152.0,0.09774515161249037,65.95,88.22,3.0,6.0,6.0,1.0,4.0,6.0,6.0,3.0,2.0,4.0,1.0,5.0,1.0,6.0,2.0,1.0,6.0,6.0,3.0,2.0,4.0,1.0,4.0,6.0,5.0,6.0,6.0,1.0,7.0,4.0,1.0,1.0,1.0,4.0,2.0,5.0,7.0,2.0,6.0,4.0,2.0,2.0,1.0,1.0,7.0,1.0,1.0,5.0,5.0,3.0,1.0,1.0,3.0,7.0
80294656.0,0.09838907807861313,61.28,83.73,4.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,5.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,6.0,1.0,1.0,2.0,5.0,6.0,1.0,5.0,4.0,5.0,1.0,5.0,3.0,1.0,1.0,6.0,3.0,1.0,6.0,2.0,2.0,6.0,5.0,5.0,1.0,6.0,3.0
81578368.0,0.0999620749191308,68.0,88.75,2.0,3.0,1.0,2.0,6.0,4.0,3.0,5.0,1.0,6.0,5.0,1.0,2.0,1.0,6.0,4.0,2.0,1.0,1.0,6.0,1.0,2.0,5.0,3.0,1.0,1.0,1.0,7.0,5.0,6.0,4.0,3.0,4.0,2.0,3.0,4.0,5.0,4.0,5.0,4.0,2.0,2.0,4.0,5.0,7.0,1.0,4.0,2.0,1.0,4.0,6.0,3.0,7.0,1.0
81285440.0,0.09960313551644612,67.4,88.6,7.0,2.0,5.0,1.0,3.0,5.0,2.0,6.0,2.0,4.0,3.0,4.0,3.0,7.0,1.0,2.0,4.0,1.0,2.0,1.0,4.0,1.0,6.0,5.0,1.0,5.0,1.0,4.0,1.0,3.0,1.0,4.0,1.0,6.0,1.0,7.0,7.0,4.0,2.0,1.0,4.0,6.0,2.0,6.0,4.0,2.0,5.0,1.0,1.0,4.0,5.0,1.0,3.0,5.0
79529152.0,0.09745106754867837,62.59,85.64,1.0,1.0,4.0,1.0,6.0,2.0,7.0,7.0,5.0,1.0,4.0,4.0,7.0,3.0,4.0,7.0,1.0,2.0,2.0,5.0,1.0,5.0,6.0,6.0,2.0,7.0,3.0,8.0,2.0,3.0,3.0,4.0,1.0,3.0,8.0,1.0,1.0,4.0,6.0,3.0,1.0,4.0,4.0,1.0,7.0,3.0,3.0,2.0,2.0,5.0,3.0,3.0,8.0,1.0
81250688.0,0.09956055214400614,52.3,78.06,2.0,1.0,6.0,1.0,2.0,5.0,1.0,6.0,2.0,3.0,4.0,2.0,7.0,7.0,2.0,3.0,1.0,4.0,7.0,4.0,3.0,6.0,4.0,6.0,1.0,6.0,7.0,3.0,3.0,1.0,7.0,5.0,3.0,5.0,4.0,3.0,4.0,4.0,5.0,1.0,2.0,5.0,6.0,1.0,5.0,5.0,1.0,3.0,4.0,1.0,2.0,1.0,5.0,4.0
81448512.0,0.09980295583500426,72.29,91.61,3.0,1.0,1.0,3.0,6.0,4.0,1.0,6.0,1.0,7.0,2.0,7.0,6.0,7.0,6.0,6.0,7.0,7.0,4.0,6.0,2.0,2.0,4.0,7.0,3.0,4.0,4.0,3.0,7.0,6.0,6.0,5.0,2.0,7.0,1.0,2.0,2.0,2.0,6.0,4.0,2.0,1.0,1.0,1.0,5.0,4.0,3.0,5.0,4.0,2.0,7.0,2.0,3.0,6.0
81444416.0,0.09979793680031519,65.18,87.23,3.0,5.0,4.0,1.0,2.0,7.0,7.0,4.0,1.0,7.0,2.0,1.0,5.0,5.0,2.0,1.0,3.0,5.0,3.0,1.0,4.0,2.0,2.0,1.0,6.0,2.0,3.0,5.0,4.0,2.0,1.0,1.0,1.0,6.0,6.0,1.0,3.0,1.0,5.0,6.0,1.0,4.0,4.0,1.0,1.0,4.0,1.0,2.0,3.0,6.0,1.0,5.0,3.0,2.0
80734144.0,0.09892760481626568,64.28,86.77,5.0,1.0,7.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,6.0,1.0,1.0,4.0,1.0,3.0,6.0,1.0,7.0,3.0,2.0,1.0,7.0,4.0,1.0,1.0,4.0,3.0,3.0,6.0,4.0,5.0,1.0,1.0,1.0,3.0,5.0,5.0,5.0,1.0,3.0,5.0,1.0,3.0,6.0,1.0,1.0,2.0,6.0,6.0,5.0,6.0,1.0,3.0
80221376.0,0.0982992844111292,51.52,77.87,1.0,2.0,3.0,1.0,6.0,2.0,5.0,2.0,2.0,5.0,2.0,7.0,7.0,2.0,2.0,5.0,8.0,1.0,3.0,1.0,2.0,8.0,5.0,1.0,1.0,8.0,6.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,3.0,8.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,4.0,6.0
81146624.0,0.09943303729393725,65.25,87.17,4.0,1.0,4.0,3.0,3.0,3.0,5.0,5.0,1.0,6.0,4.0,1.0,2.0,5.0,1.0,2.0,8.0,3.0,4.0,5.0,6.0,4.0,8.0,4.0,5.0,1.0,2.0,3.0,4.0,2.0,2.0,4.0,1.0,2.0,6.0,2.0,7.0,1.0,4.0,6.0,1.0,4.0,5.0,1.0,2.0,5.0,1.0,1.0,1.0,4.0,3.0,4.0,5.0,7.0
81438656.0,0.09979087878278371,70.58,90.98,5.0,8.0,8.0,3.0,6.0,8.0,7.0,3.0,6.0,4.0,4.0,6.0,3.0,6.0,4.0,7.0,2.0,3.0,3.0,2.0,3.0,5.0,7.0,7.0,4.0,4.0,7.0,3.0,1.0,1.0,1.0,5.0,5.0,2.0,2.0,7.0,1.0,5.0,1.0,3.0,3.0,3.0,1.0,4.0,1.0,5.0,4.0,1.0,2.0,3.0,3.0,6.0,7.0,3.0
81381312.0,0.0997206122971369,72.74,91.56,5.0,5.0,1.0,4.0,5.0,5.0,1.0,3.0,1.0,2.0,3.0,2.0,4.0,4.0,1.0,4.0,3.0,4.0,7.0,7.0,3.0,2.0,1.0,4.0,7.0,3.0,1.0,4.0,2.0,5.0,5.0,4.0,1.0,6.0,5.0,2.0,2.0,4.0,3.0,1.0,6.0,3.0,7.0,4.0,8.0,3.0,3.0,1.0,3.0,3.0,4.0,1.0,7.0,1.0
80619456.0,0.09878707184497205,63.29,86.47,5.0,3.0,3.0,2.0,3.0,3.0,5.0,6.0,7.0,1.0,6.0,3.0,4.0,5.0,1.0,6.0,2.0,7.0,3.0,5.0,1.0,5.0,7.0,1.0,8.0,2.0,4.0,6.0,4.0,5.0,5.0,4.0,7.0,3.0,7.0,1.0,7.0,4.0,3.0,3.0,2.0,1.0,4.0,5.0,3.0,6.0,1.0,1.0,3.0,1.0,4.0,2.0,7.0,5.0
80842304.0,0.09906013870102363,72.31,91.69,3.0,3.0,2.0,6.0,2.0,6.0,2.0,7.0,5.0,2.0,4.0,5.0,3.0,4.0,2.0,7.0,4.0,7.0,1.0,4.0,3.0,4.0,8.0,3.0,1.0,3.0,3.0,7.0,1.0,3.0,2.0,3.0,7.0,5.0,6.0,1.0,5.0,1.0,8.0,4.0,1.0,1.0,2.0,6.0,3.0,3.0,2.0,1.0,2.0,4.0,4.0,2.0,6.0,5.0
80820160.0,0.09903300454473592,70.99,91.23,5.0,2.0,7.0,2.0,5.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,5.0,2.0,1.0,1.0,5.0,5.0,1.0,6.0,2.0,6.0,2.0,4.0,1.0,5.0,2.0,3.0,7.0,3.0,3.0,5.0,1.0,2.0,7.0,3.0,5.0,2.0,4.0,5.0,2.0,2.0,2.0,1.0,6.0,5.0,1.0,6.0,3.0,2.0,2.0,8.0,5.0,5.0
81606144.0,0.09999611024811599,71.51,91.17,8.0,2.0,5.0,3.0,1.0,1.0,8.0,8.0,6.0,3.0,2.0,5.0,5.0,2.0,2.0,1.0,1.0,6.0,3.0,6.0,2.0,7.0,6.0,1.0,6.0,8.0,4.0,3.0,5.0,3.0,6.0,2.0,3.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,3.0,7.0,3.0,1.0,4.0,5.0,2.0,2.0,1.0,5.0,5.0,8.0,3.0,1.0
81352192.0,0.09968493009739436,74.16,92.51,8.0,2.0,3.0,4.0,4.0,1.0,8.0,2.0,4.0,2.0,5.0,7.0,2.0,3.0,1.0,4.0,3.0,4.0,3.0,6.0,1.0,4.0,3.0,1.0,3.0,7.0,3.0,1.0,1.0,5.0,2.0,4.0,2.0,8.0,1.0,1.0,1.0,5.0,7.0,3.0,3.0,3.0,3.0,2.0,4.0,6.0,5.0,3.0,6.0,2.0,6.0,3.0,4.0,4.0
81350976.0,0.09968344007147105,73.93,92.46,7.0,4.0,5.0,3.0,6.0,5.0,4.0,4.0,8.0,2.0,8.0,5.0,4.0,1.0,5.0,6.0,5.0,8.0,3.0,1.0,2.0,1.0,6.0,3.0,6.0,4.0,6.0,4.0,5.0,4.0,1.0,1.0,1.0,5.0,6.0,5.0,4.0,4.0,2.0,3.0,5.0,5.0,5.0,1.0,6.0,1.0,5.0,2.0,3.0,2.0,4.0,6.0,1.0,3.0
81509504.0,0.09987769239842101,65.71,88.75,6.0,4.0,4.0,8.0,5.0,1.0,4.0,7.0,5.0,5.0,4.0,3.0,1.0,7.0,2.0,5.0,1.0,5.0,5.0,2.0,1.0,2.0,6.0,4.0,3.0,6.0,4.0,6.0,6.0,6.0,2.0,3.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,7.0,4.0,3.0,2.0,5.0,1.0,2.0,3.0,1.0,1.0,3.0,5.0,4.0,7.0
81245376.0,0.09955404308339377,62.95,85.66,1.0,6.0,4.0,8.0,8.0,3.0,3.0,2.0,2.0,1.0,6.0,7.0,3.0,6.0,4.0,3.0,3.0,8.0,6.0,2.0,5.0,2.0,5.0,5.0,1.0,4.0,1.0,3.0,1.0,7.0,4.0,2.0,3.0,4.0,1.0,4.0,2.0,3.0,4.0,2.0,2.0,3.0,5.0,6.0,5.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,6.0,6.0
80612480.0,0.09877852380151725,75.42,93.08,6.0,4.0,7.0,2.0,6.0,7.0,4.0,6.0,5.0,1.0,7.0,4.0,1.0,3.0,1.0,8.0,4.0,7.0,8.0,5.0,1.0,7.0,2.0,4.0,3.0,3.0,2.0,6.0,5.0,4.0,1.0,1.0,8.0,6.0,4.0,3.0,4.0,5.0,3.0,2.0,1.0,1.0,4.0,1.0,6.0,5.0,6.0,3.0,1.0,4.0,7.0,1.0,4.0,6.0
75899200.0,0.09300310490033452,64.94,87.61,7.0,6.0,3.0,1.0,7.0,5.0,1.0,5.0,6.0,2.0,7.0,1.0,5.0,7.0,2.0,3.0,8.0,7.0,1.0,4.0,3.0,4.0,2.0,3.0,3.0,7.0,2.0,1.0,1.0,4.0,1.0,5.0,1.0,4.0,1.0,7.0,5.0,1.0,8.0,1.0,2.0,4.0,4.0,3.0,5.0,4.0,5.0,1.0,6.0,1.0,4.0,1.0,2.0,2.0
78853632.0,0.09662331893706884,74.51,92.66,8.0,6.0,5.0,1.0,6.0,2.0,1.0,7.0,3.0,4.0,3.0,1.0,4.0,7.0,2.0,3.0,5.0,2.0,5.0,4.0,1.0,3.0,7.0,3.0,3.0,6.0,3.0,4.0,1.0,2.0,2.0,3.0,1.0,5.0,2.0,6.0,3.0,3.0,5.0,3.0,8.0,1.0,3.0,2.0,5.0,5.0,1.0,3.0,1.0,5.0,6.0,3.0,4.0,4.0
81096256.0,0.09937131885174524,69.3,89.5,3.0,2.0,4.0,5.0,4.0,3.0,1.0,6.0,6.0,2.0,5.0,3.0,1.0,5.0,1.0,2.0,1.0,4.0,4.0,6.0,7.0,5.0,7.0,1.0,1.0,4.0,4.0,5.0,3.0,5.0,2.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,7.0,4.0,2.0,1.0,1.0,4.0,1.0,7.0,2.0,1.0,4.0,5.0,4.0,4.0,3.0,2.0
81380096.0,0.09971912227121357,72.81,91.62,4.0,7.0,1.0,5.0,2.0,1.0,3.0,1.0,6.0,5.0,1.0,5.0,1.0,1.0,2.0,4.0,5.0,4.0,2.0,5.0,7.0,2.0,6.0,3.0,3.0,1.0,4.0,1.0,7.0,4.0,3.0,1.0,3.0,3.0,1.0,4.0,2.0,1.0,6.0,5.0,4.0,1.0,3.0,1.0,4.0,1.0,6.0,3.0,1.0,6.0,5.0,1.0,4.0,6.0
81149056.0,0.09943601734578389,73.17,91.83,6.0,7.0,5.0,8.0,4.0,5.0,6.0,6.0,3.0,1.0,4.0,7.0,7.0,3.0,4.0,4.0,3.0,3.0,4.0,5.0,2.0,3.0,6.0,1.0,4.0,2.0,4.0,5.0,6.0,5.0,4.0,5.0,1.0,5.0,3.0,3.0,1.0,2.0,3.0,6.0,1.0,5.0,1.0,1.0,8.0,3.0,5.0,1.0,1.0,5.0,5.0,2.0,4.0,4.0
79266112.0,0.09712875141474041,68.02,89.34,7.0,8.0,7.0,8.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,5.0,2.0,2.0,7.0,7.0,4.0,1.0,5.0,4.0,4.0,1.0,2.0,1.0,6.0,5.0,8.0,4.0,5.0,7.0,6.0,2.0,5.0,5.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,4.0,3.0,2.0,1.0,7.0,3.0,5.0,1.0,4.0,4.0,7.0,3.0
81516032.0,0.0998856914849567,71.32,91.11,8.0,6.0,6.0,6.0,5.0,2.0,2.0,7.0,6.0,4.0,4.0,6.0,1.0,7.0,3.0,6.0,7.0,5.0,1.0,1.0,3.0,3.0,6.0,5.0,6.0,5.0,6.0,5.0,1.0,1.0,3.0,6.0,5.0,7.0,4.0,7.0,7.0,4.0,1.0,1.0,3.0,2.0,4.0,1.0,7.0,3.0,4.0,1.0,7.0,6.0,3.0,5.0,4.0,8.0
79383680.0,0.09727281339479978,70.22,90.12,6.0,5.0,3.0,5.0,8.0,6.0,8.0,4.0,8.0,7.0,5.0,7.0,5.0,1.0,6.0,7.0,3.0,2.0,1.0,2.0,1.0,5.0,8.0,3.0,4.0,6.0,2.0,2.0,4.0,2.0,6.0,2.0,5.0,7.0,3.0,7.0,2.0,4.0,5.0,5.0,1.0,1.0,3.0,1.0,4.0,1.0,5.0,1.0,3.0,7.0,8.0,7.0,2.0,6.0
81390720.0,0.09973214039243833,73.35,91.93,6.0,7.0,6.0,7.0,3.0,2.0,6.0,2.0,3.0,1.0,4.0,7.0,3.0,1.0,3.0,4.0,3.0,6.0,1.0,4.0,4.0,1.0,7.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,3.0,1.0,4.0,2.0,1.0,6.0,2.0,1.0,5.0,4.0,4.0,4.0,4.0,1.0,3.0,4.0,7.0,2.0,3.0,4.0,6.0,4.0,2.0,8.0
81414080.0,0.09976076457464936,73.14,92.12,5.0,8.0,8.0,6.0,6.0,7.0,2.0,5.0,6.0,1.0,6.0,8.0,3.0,2.0,4.0,4.0,3.0,5.0,1.0,1.0,2.0,2.0,5.0,1.0,2.0,4.0,2.0,2.0,7.0,2.0,4.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,4.0,3.0,3.0,6.0,5.0,1.0,5.0,1.0,8.0,5.0,2.0,2.0,4.0,4.0,6.0,3.0
81542272.0,0.09991784467593348,70.75,90.77,6.0,3.0,3.0,7.0,1.0,6.0,8.0,5.0,7.0,3.0,6.0,2.0,5.0,5.0,8.0,5.0,4.0,6.0,1.0,5.0,1.0,4.0,3.0,7.0,8.0,6.0,4.0,1.0,2.0,8.0,6.0,4.0,3.0,1.0,3.0,1.0,5.0,2.0,1.0,1.0,2.0,4.0,4.0,2.0,4.0,4.0,1.0,2.0,1.0,6.0,1.0,6.0,5.0,2.0
81528320.0,0.09990074858902387,71.33,91.36,8.0,6.0,4.0,4.0,3.0,3.0,6.0,6.0,4.0,1.0,3.0,5.0,2.0,4.0,2.0,5.0,6.0,1.0,7.0,7.0,8.0,3.0,3.0,2.0,1.0,8.0,3.0,4.0,1.0,2.0,3.0,4.0,1.0,2.0,1.0,1.0,4.0,1.0,7.0,3.0,6.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,2.0,6.0,7.0,8.0,2.0,6.0
81188800.0,0.09948471766675115,69.96,90.11,5.0,6.0,7.0,6.0,3.0,6.0,5.0,7.0,5.0,1.0,8.0,6.0,8.0,6.0,2.0,5.0,2.0,3.0,4.0,1.0,4.0,2.0,3.0,2.0,6.0,4.0,3.0,1.0,6.0,2.0,1.0,3.0,4.0,4.0,4.0,1.0,2.0,6.0,1.0,1.0,4.0,2.0,6.0,1.0,7.0,5.0,1.0,4.0,6.0,5.0,5.0,7.0,6.0,8.0
81321088.0,0.09964681680272433,79.3,95.12,6.0,3.0,8.0,8.0,7.0,6.0,6.0,6.0,6.0,3.0,2.0,8.0,4.0,6.0,2.0,3.0,4.0,4.0,2.0,4.0,5.0,2.0,5.0,2.0,6.0,5.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,8.0,1.0,6.0,5.0,3.0,3.0,5.0,3.0,1.0,1.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,8.0,8.0,2.0
79551616.0,0.09747859381705117,72.68,91.69,6.0,7.0,6.0,6.0,5.0,5.0,3.0,3.0,6.0,2.0,2.0,5.0,2.0,6.0,4.0,5.0,5.0,1.0,1.0,4.0,5.0,4.0,4.0,3.0,6.0,3.0,7.0,4.0,3.0,1.0,6.0,2.0,4.0,2.0,5.0,4.0,1.0,6.0,2.0,3.0,5.0,7.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,4.0,3.0,8.0,4.0,4.0
75679232.0,0.0927335670530487,65.92,87.53,8.0,7.0,7.0,2.0,4.0,5.0,2.0,4.0,6.0,2.0,2.0,8.0,6.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,2.0,1.0,2.0,1.0,7.0,4.0,5.0,4.0,2.0,3.0,8.0,1.0,6.0,3.0,6.0,1.0,2.0,2.0,1.0,7.0,3.0,1.0,4.0,1.0,1.0,2.0,8.0,5.0,2.0,2.0,5.0
81295296.0,0.09961521256866666,75.36,93.18,5.0,3.0,6.0,7.0,7.0,6.0,8.0,7.0,3.0,4.0,3.0,6.0,3.0,4.0,5.0,8.0,4.0,7.0,7.0,4.0,7.0,7.0,6.0,5.0,1.0,3.0,1.0,1.0,5.0,3.0,2.0,2.0,4.0,1.0,1.0,7.0,1.0,4.0,5.0,1.0,7.0,3.0,5.0,2.0,4.0,2.0,4.0,3.0,1.0,2.0,7.0,5.0,5.0,2.0
81585344.0,0.0999706229625856,63.53,85.82,1.0,7.0,4.0,2.0,4.0,2.0,3.0,4.0,3.0,6.0,3.0,4.0,1.0,2.0,4.0,2.0,4.0,5.0,1.0,7.0,1.0,6.0,4.0,2.0,2.0,7.0,3.0,1.0,1.0,2.0,5.0,4.0,3.0,5.0,1.0,4.0,4.0,1.0,5.0,3.0,1.0,1.0,7.0,1.0,7.0,2.0,5.0,3.0,7.0,6.0,7.0,5.0,4.0,7.0
75361408.0,0.09234412133014458,73.23,92.34,6.0,8.0,4.0,7.0,7.0,4.0,4.0,1.0,3.0,4.0,4.0,3.0,6.0,2.0,8.0,5.0,4.0,2.0,2.0,3.0,1.0,3.0,8.0,1.0,5.0,6.0,3.0,6.0,2.0,4.0,5.0,3.0,3.0,5.0,1.0,6.0,3.0,6.0,2.0,1.0,1.0,1.0,2.0,3.0,5.0,3.0,2.0,5.0,1.0,6.0,2.0,6.0,6.0,7.0
81565184.0,0.0999459199012254,75.4,92.94,8.0,7.0,5.0,7.0,5.0,7.0,4.0,3.0,4.0,2.0,6.0,7.0,8.0,8.0,7.0,6.0,4.0,3.0,4.0,2.0,1.0,1.0,8.0,4.0,4.0,5.0,2.0,3.0,4.0,4.0,8.0,5.0,3.0,4.0,6.0,7.0,1.0,1.0,3.0,1.0,2.0,4.0,2.0,1.0,5.0,2.0,4.0,4.0,1.0,7.0,7.0,5.0,8.0,6.0
81518912.0,0.09988922049372244,76.98,93.96,7.0,7.0,7.0,6.0,7.0,6.0,3.0,5.0,3.0,7.0,4.0,8.0,4.0,7.0,1.0,3.0,6.0,3.0,4.0,7.0,5.0,1.0,8.0,5.0,3.0,4.0,7.0,3.0,1.0,1.0,1.0,1.0,2.0,8.0,1.0,2.0,4.0,4.0,3.0,1.0,4.0,3.0,3.0,3.0,8.0,1.0,3.0,4.0,2.0,5.0,6.0,7.0,8.0,1.0
81432896.0,0.09978382076525222,75.48,92.98,7.0,4.0,5.0,3.0,8.0,5.0,1.0,8.0,4.0,4.0,3.0,7.0,4.0,3.0,1.0,3.0,1.0,4.0,2.0,8.0,3.0,1.0,8.0,3.0,4.0,3.0,3.0,4.0,4.0,1.0,4.0,3.0,1.0,6.0,2.0,1.0,1.0,2.0,4.0,5.0,4.0,1.0,3.0,2.0,5.0,2.0,5.0,1.0,7.0,6.0,7.0,6.0,6.0,8.0
81332608.0,0.0996609328377873,69.81,90.33,2.0,3.0,7.0,6.0,8.0,3.0,6.0,6.0,7.0,3.0,4.0,1.0,7.0,3.0,7.0,4.0,4.0,4.0,3.0,1.0,5.0,3.0,3.0,1.0,5.0,6.0,2.0,1.0,1.0,4.0,2.0,3.0,5.0,8.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,5.0,6.0,3.0,3.0,2.0,1.0,7.0,5.0,5.0,5.0,2.0
81142080.0,0.09942746930232908,76.29,93.36,7.0,7.0,7.0,8.0,5.0,5.0,7.0,1.0,5.0,8.0,6.0,7.0,8.0,8.0,5.0,7.0,4.0,4.0,3.0,4.0,2.0,2.0,7.0,4.0,1.0,6.0,1.0,1.0,1.0,5.0,3.0,6.0,5.0,7.0,3.0,3.0,3.0,1.0,4.0,1.0,2.0,3.0,3.0,3.0,7.0,3.0,2.0,5.0,2.0,4.0,5.0,5.0,3.0,6.0
80003392.0,0.09803217765877088,76.08,93.28,7.0,5.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,6.0,7.0,5.0,7.0,6.0,3.0,1.0,5.0,5.0,3.0,1.0,2.0,6.0,4.0,2.0,5.0,5.0,1.0,1.0,3.0,7.0,1.0,7.0,7.0,2.0,5.0,1.0,3.0,4.0,3.0,3.0,3.0,6.0,2.0,7.0,2.0,4.0,1.0,2.0,5.0,3.0,6.0,8.0,8.0
